#productid | product_description | warehouse_id | warehous_description | quantity
1748    PS 220V /EUR            2    San Francisco           98
1748    PS 220V /EUR            3    New Jersey              90
1748    PS 220V /EUR            4    Seattle, Washington     68
1748    PS 220V /EUR            5    Toronto                 48
1748    PS 220V /EUR            6    Sydney                  32
1748    PS 220V /EUR            7    Mexico City             65
1748    PS 220V /EUR            8    Beijing                 51
1748    PS 220V /EUR            9    Bombay                  37
1749    DIMM - 256MB            2    San Francisco           98
1749    DIMM - 256MB            4    Seattle, Washington     68
1749    DIMM - 256MB            6    Sydney                  32
1749    DIMM - 256MB            8    Beijing                 51
1749    DIMM - 256MB            9    Bombay                  37
1750    DIMM - 2GB              2    San Francisco           98
1750    DIMM - 2GB              4    Seattle, Washington     68
1750    DIMM - 2GB              6    Sydney                  32
1750    DIMM - 2GB              8    Beijing                 51
1750    DIMM - 2GB              9    Bombay                  38
1755    32MB Cache /NM          2    San Francisco           99
1755    32MB Cache /NM          4    Seattle, Washington     69
1755    32MB Cache /NM          6    Sydney                  33
1755    32MB Cache /NM          8    Beijing                 52
1755    32MB Cache /NM          9    Bombay                  41
1763    DIMM - 64MB             2    San Francisco           100
1763    DIMM - 64MB             4    Seattle, Washington     70
1763    DIMM - 64MB             6    Sydney                  34
1763    DIMM - 64MB             8    Beijing                 54
1763    DIMM - 64MB             9    Bombay                  3
1768    HD 8.2GB @5400          2    San Francisco           101
1768    HD 8.2GB @5400          4    Seattle, Washington     71
1768    HD 8.2GB @5400          6    Sydney                  35
1768    HD 8.2GB @5400          8    Beijing                 54
1768    HD 8.2GB @5400          9    Bombay                  3
1769    GP 800x600              2    San Francisco           101
1769    GP 800x600              4    Seattle, Washington     71
1769    GP 800x600              6    Sydney                  35
1769    GP 800x600              8    Beijing                 54
1769    GP 800x600              9    Bombay                  3
1770    8MB Cache /NM           2    San Francisco           104
1770    8MB Cache /NM           4    Seattle, Washington     71
1770    8MB Cache /NM           6    Sydney                  35
1770    8MB Cache /NM           8    Beijing                 5
1770    8MB Cache /NM           9    Bombay                  4
1772    HD 9.1GB @10000         2    San Francisco           105
1772    HD 9.1GB @10000         4    Seattle, Washington     72
1772    HD 9.1GB @10000         6    Sydney                  36
1772    HD 9.1GB @10000         8    Beijing                 5
1772    HD 9.1GB @10000         9    Bombay                  4
1774    Base ISO CP - BL        2    San Francisco           114
1774    Base ISO CP - BL        5    Toronto                 73
1774    Base ISO CP - BL        6    Sydney                  62
1774    Base ISO CP - BL        7    Mexico City             50
1774    Base ISO CP - BL        8    Beijing                 38
1775    Client ISO CP - S       2    San Francisco           114
1775    Client ISO CP - S       5    Toronto                 74
1775    Client ISO CP - S       6    Sydney                  62
1775    Client ISO CP - S       7    Mexico City             50
1775    Client ISO CP - S       8    Beijing                 39
1778    C for SPNIX3.3 - 1 S    2    San Francisco           115
1778    C for SPNIX3.3 - 1 S    5    Toronto                 74
1778    C for SPNIX3.3 - 1 S    6    Sydney                  62
1778    C for SPNIX3.3 - 1 S    7    Mexico City             50
1778    C for SPNIX3.3 - 1 S    8    Beijing                 39
1779    C for SPNIX3.3 - Doc    2    San Francisco           115
1779    C for SPNIX3.3 - Doc    5    Toronto                 74
1779    C for SPNIX3.3 - Doc    6    Sydney                  62
1779    C for SPNIX3.3 - Doc    7    Mexico City             51
1779    C for SPNIX3.3 - Doc    8    Beijing                 39
1780    C for SPNIX3.3 - Sys    2    San Francisco           115
1780    C for SPNIX3.3 - Sys    5    Toronto                 74
1780    C for SPNIX3.3 - Sys    6    Sydney                  63
1780    C for SPNIX3.3 - Sys    7    Mexico City             51
1780    C for SPNIX3.3 - Sys    8    Beijing                 39
1781    CDW 20/48/E             2    San Francisco           106
1781    CDW 20/48/E             4    Seattle, Washington     73
1781    CDW 20/48/E             6    Sydney                  37
1781    CDW 20/48/E             8    Beijing                 6
1781    CDW 20/48/E             9    Bombay                  5
1787    CPU D300                2    San Francisco           107
1787    CPU D300                4    Seattle, Washington     74
1787    CPU D300                6    Sydney                  38
1787    CPU D300                8    Beijing                 7
1787    CPU D300                9    Bombay                  6
1788    CPU D600                2    San Francisco           107
1788    CPU D600                4    Seattle, Washington     74
1788    CPU D600                6    Sydney                  38
1788    CPU D600                8    Beijing                 7
1788    CPU D600                9    Bombay                  6
1791    Industrial 700/HD       6    Sydney                  39
1791    Industrial 700/HD       8    Beijing                 8
1791    Industrial 700/HD       9    Bombay                  7
1792    Industrial 600/DQ       6    Sydney                  39
1792    Industrial 600/DQ       8    Beijing                 8
1792    Industrial 600/DQ       9    Bombay                  7
1794    OSI 8-16/IL             2    San Francisco           117
1794    OSI 8-16/IL             5    Toronto                 77
1794    OSI 8-16/IL             6    Sydney                  65
1794    OSI 8-16/IL             7    Mexico City             53
1794    OSI 8-16/IL             8    Beijing                 42
1797    Inkjet C/8/HQ           6    Sydney                  39
1797    Inkjet C/8/HQ           8    Beijing                 9
1797    Inkjet C/8/HQ           9    Bombay                  8
1799    SPNIX3.3 - SL           2    San Francisco           118
1799    SPNIX3.3 - SL           5    Toronto                 77
1799    SPNIX3.3 - SL           6    Sydney                  66
1799    SPNIX3.3 - SL           7    Mexico City             54
1799    SPNIX3.3 - SL           8    Beijing                 42
1801    SPNIX3.3 - AL           2    San Francisco           118
1801    SPNIX3.3 - AL           5    Toronto                 78
1801    SPNIX3.3 - AL           6    Sydney                  66
1801    SPNIX3.3 - AL           7    Mexico City             54
1801    SPNIX3.3 - AL           8    Beijing                 43
1803    SPNIX3.3 - DL           2    San Francisco           119
1803    SPNIX3.3 - DL           5    Toronto                 78
1803    SPNIX3.3 - DL           6    Sydney                  66
1803    SPNIX3.3 - DL           7    Mexico City             55
1803    SPNIX3.3 - DL           8    Beijing                 43
1804    SPNIX3.3 - UL/N         2    San Francisco           119
1804    SPNIX3.3 - UL/N         5    Toronto                 78
1804    SPNIX3.3 - UL/N         6    Sydney                  66
1804    SPNIX3.3 - UL/N         7    Mexico City             55
1804    SPNIX3.3 - UL/N         8    Beijing                 43
1805    SPNIX3.3 - UL/A         2    San Francisco           119
1805    SPNIX3.3 - UL/A         5    Toronto                 78
1805    SPNIX3.3 - UL/A         6    Sydney                  66
1805    SPNIX3.3 - UL/A         7    Mexico City             55
1805    SPNIX3.3 - UL/A         8    Beijing                 43
1806    SPNIX3.3 - UL/C         2    San Francisco           119
1806    SPNIX3.3 - UL/C         5    Toronto                 78
1806    SPNIX3.3 - UL/C         6    Sydney                  67
1806    SPNIX3.3 - UL/C         7    Mexico City             55
1806    SPNIX3.3 - UL/C         8    Beijing                 44
1808    SPNIX3.3 - UL/D         2    San Francisco           119
1808    SPNIX3.3 - UL/D         5    Toronto                 79
1808    SPNIX3.3 - UL/D         6    Sydney                  67
1808    SPNIX3.3 - UL/D         7    Mexico City             55
1808    SPNIX3.3 - UL/D         8    Beijing                 44
1820    SPNIX3.3 - NL           2    San Francisco           122
1820    SPNIX3.3 - NL           5    Toronto                 81
1820    SPNIX3.3 - NL           6    Sydney                  69
1820    SPNIX3.3 - NL           7    Mexico City             57
1820    SPNIX3.3 - NL           8    Beijing                 46
1822    SPNIX4.0 - SL           2    San Francisco           122
1822    SPNIX4.0 - SL           5    Toronto                 81
1822    SPNIX4.0 - SL           6    Sydney                  69
1822    SPNIX4.0 - SL           7    Mexico City             58
1822    SPNIX4.0 - SL           8    Beijing                 46
1825    X25 - 1 Line License    2    San Francisco           122
1825    X25 - 1 Line License    5    Toronto                 82
1825    X25 - 1 Line License    6    Sydney                  70
1825    X25 - 1 Line License    7    Mexico City             58
1825    X25 - 1 Line License    8    Beijing                 47
1912    SS Stock - 3mm          3    New Jersey              112
1912    SS Stock - 3mm          5    Toronto                 90
1912    SS Stock - 3mm          6    Sydney                  29
1912    SS Stock - 3mm          7    Mexico City             18
1912    SS Stock - 3mm          8    Beijing                 7
1912    SS Stock - 3mm          9    Bombay                  6
1940    ESD Bracelet/Clip       3    New Jersey              66
1940    ESD Bracelet/Clip       5    Toronto                 44
1940    ESD Bracelet/Clip       6    Sydney                  33
1940    ESD Bracelet/Clip       7    Mexico City             22
1940    ESD Bracelet/Clip       8    Beijing                 11
1940    ESD Bracelet/Clip       9    Bombay                  0
2005    IC Browser Doc - S      2    San Francisco           117
2005    IC Browser Doc - S      5    Toronto                 69
2005    IC Browser Doc - S      6    Sydney                  84
2005    IC Browser Doc - S      7    Mexico City             58
2005    IC Browser Doc - S      8    Beijing                 32
2058    Mouse +WP               2    San Francisco           110
2058    Mouse +WP               4    Seattle, Washington     88
2058    Mouse +WP               6    Sydney                  66
2058    Mouse +WP               8    Beijing                 44
2058    Mouse +WP               9    Bombay                  33
2093    Pens - 10/FP            6    Sydney                  58
2144    Card Organizer Cover    6    Sydney                  66
2243    Monitor 17/HR/F         2    San Francisco           149
2243    Monitor 17/HR/F         4    Seattle, Washington     74
2243    Monitor 17/HR/F         6    Sydney                  30
2243    Monitor 17/HR/F         8    Beijing                 47
2243    Monitor 17/HR/F         9    Bombay                  32
2245    Monitor 19/SD/M         2    San Francisco           149
2245    Monitor 19/SD/M         4    Seattle, Washington     74
2245    Monitor 19/SD/M         6    Sydney                  30
2245    Monitor 19/SD/M         8    Beijing                 47
2245    Monitor 19/SD/M         9    Bombay                  33
2255    HD 12GB @7200 /SE       2    San Francisco           154
2255    HD 12GB @7200 /SE       4    Seattle, Washington     76
2255    HD 12GB @7200 /SE       6    Sydney                  34
2255    HD 12GB @7200 /SE       8    Beijing                 49
2255    HD 12GB @7200 /SE       9    Bombay                  34
2257    HD 8GB /I               2    San Francisco           154
2257    HD 8GB /I               4    Seattle, Washington     76
2257    HD 8GB /I               6    Sydney                  35
2257    HD 8GB /I               8    Beijing                 49
2257    HD 8GB /I               9    Bombay                  34
2259    FD 1.44/3.5             2    San Francisco           154
2259    FD 1.44/3.5             4    Seattle, Washington     76
2259    FD 1.44/3.5             6    Sydney                  35
2259    FD 1.44/3.5             8    Beijing                 50
2259    FD 1.44/3.5             9    Bombay                  35
2260    DFD 1.44/3.5            2    San Francisco           155
2260    DFD 1.44/3.5            4    Seattle, Washington     76
2260    DFD 1.44/3.5            6    Sydney                  35
2260    DFD 1.44/3.5            8    Beijing                 50
2260    DFD 1.44/3.5            9    Bombay                  35
2261    FD 1.44/3.5/E           2    San Francisco           155
2261    FD 1.44/3.5/E           4    Seattle, Washington     76
2261    FD 1.44/3.5/E           6    Sydney                  35
2261    FD 1.44/3.5/E           8    Beijing                 50
2261    FD 1.44/3.5/E           9    Bombay                  35
2262    ZIP 100                 2    San Francisco           155
2262    ZIP 100                 4    Seattle, Washington     77
2262    ZIP 100                 6    Sydney                  35
2262    ZIP 100                 8    Beijing                 50
2262    ZIP 100                 9    Bombay                  35
2264    CDW 20/48/I             2    San Francisco           111
2264    CDW 20/48/I             4    Seattle, Washington     87
2264    CDW 20/48/I             6    Sydney                  63
2264    CDW 20/48/I             8    Beijing                 39
2264    CDW 20/48/I             9    Bombay                  27
2266    DVD 12x                 2    San Francisco           111
2266    DVD 12x                 4    Seattle, Washington     87
2266    DVD 12x                 6    Sydney                  63
2266    DVD 12x                 8    Beijing                 39
2266    DVD 12x                 9    Bombay                  27
2270    Modem - 56/90/I         2    San Francisco           112
2270    Modem - 56/90/I         4    Seattle, Washington     88
2270    Modem - 56/90/I         6    Sydney                  64
2270    Modem - 56/90/I         8    Beijing                 40
2270    Modem - 56/90/I         9    Bombay                  28
2274    RAM - 32 MB             2    San Francisco           113
2274    RAM - 32 MB             4    Seattle, Washington     89
2274    RAM - 32 MB             6    Sydney                  65
2274    RAM - 32 MB             8    Beijing                 41
2274    RAM - 32 MB             9    Bombay                  29
2276    SDRAM - 48 MB           2    San Francisco           113
2276    SDRAM - 48 MB           4    Seattle, Washington     89
2276    SDRAM - 48 MB           6    Sydney                  65
2276    SDRAM - 48 MB           8    Beijing                 41
2276    SDRAM - 48 MB           9    Bombay                  29
2278    Battery - NiHM          1    Southlake, Texas        125
2278    Battery - NiHM          2    San Francisco           113
2278    Battery - NiHM          3    New Jersey              101
2278    Battery - NiHM          4    Seattle, Washington     89
2278    Battery - NiHM          5    Toronto                 77
2278    Battery - NiHM          6    Sydney                  65
2278    Battery - NiHM          7    Mexico City             53
2278    Battery - NiHM          8    Beijing                 41
2278    Battery - NiHM          9    Bombay                  29
2302    Inkjet B/6              6    Sydney                  69
2302    Inkjet B/6              8    Beijing                 45
2302    Inkjet B/6              9    Bombay                  33
2316    Screws <S.32.S>         1    Southlake, Texas        131
2316    Screws <S.32.S>         2    San Francisco           119
2316    Screws <S.32.S>         3    New Jersey              107
2316    Screws <S.32.S>         4    Seattle, Washington     95
2316    Screws <S.32.S>         5    Toronto                 83
2316    Screws <S.32.S>         6    Sydney                  71
2316    Screws <S.32.S>         7    Mexico City             59
2316    Screws <S.32.S>         8    Beijing                 47
2316    Screws <S.32.S>         9    Bombay                  35
2319    Screws <Z.24.S>         1    Southlake, Texas        117
2319    Screws <Z.24.S>         2    San Francisco           167
2319    Screws <Z.24.S>         3    New Jersey              118
2319    Screws <Z.24.S>         4    Seattle, Washington     86
2319    Screws <Z.24.S>         5    Toronto                 62
2319    Screws <Z.24.S>         6    Sydney                  44
2319    Screws <Z.24.S>         7    Mexico City             27
2319    Screws <Z.24.S>         8    Beijing                 12
2319    Screws <Z.24.S>         9    Bombay                  7
2322    Screws <Z.28.P>         1    Southlake, Texas        118
2322    Screws <Z.28.P>         2    San Francisco           167
2322    Screws <Z.28.P>         3    New Jersey              118
2322    Screws <Z.28.P>         4    Seattle, Washington     86
2322    Screws <Z.28.P>         5    Toronto                 63
2322    Screws <Z.28.P>         6    Sydney                  45
2322    Screws <Z.28.P>         7    Mexico City             27
2322    Screws <Z.28.P>         8    Beijing                 12
2322    Screws <Z.28.P>         9    Bombay                  8
2323    Screws <B.32.P>         1    Southlake, Texas        118
2323    Screws <B.32.P>         2    San Francisco           167
2323    Screws <B.32.P>         3    New Jersey              118
2323    Screws <B.32.P>         4    Seattle, Washington     86
2323    Screws <B.32.P>         5    Toronto                 63
2323    Screws <B.32.P>         6    Sydney                  45
2323    Screws <B.32.P>         7    Mexico City             27
2323    Screws <B.32.P>         8    Beijing                 13
2323    Screws <B.32.P>         9    Bombay                  8
2326    Plastic Stock - Y       3    New Jersey              94
2326    Plastic Stock - Y       5    Toronto                 70
2326    Plastic Stock - Y       6    Sydney                  58
2326    Plastic Stock - Y       7    Mexico City             46
2326    Plastic Stock - Y       8    Beijing                 34
2326    Plastic Stock - Y       9    Bombay                  22
2335    Mobile phone            2    San Francisco           91
2335    Mobile phone            5    Toronto                 85
2335    Mobile phone            6    Sydney                  71
2335    Mobile phone            7    Mexico City             57
2335    Mobile phone            8    Beijing                 44
2336    Business Cards Box -    6    Sydney                  60
2337    Business Cards - 100    6    Sydney                  60
2340    Chemicals - SW          3    New Jersey              69
2340    Chemicals - SW          5    Toronto                 86
2340    Chemicals - SW          6    Sydney                  72
2340    Chemicals - SW          7    Mexico City             58
2340    Chemicals - SW          8    Beijing                 45
2340    Chemicals - SW          9    Bombay                  32
2350    Desk - W/48             2    San Francisco           94
2350    Desk - W/48             5    Toronto                 88
2350    Desk - W/48             6    Sydney                  73
2350    Desk - W/48             7    Mexico City             60
2350    Desk - W/48             8    Beijing                 47
2351    Desk - W/48/R           2    San Francisco           94
2351    Desk - W/48/R           5    Toronto                 88
2351    Desk - W/48/R           6    Sydney                  74
2351    Desk - W/48/R           7    Mexico City             60
2351    Desk - W/48/R           8    Beijing                 47
2359    LCD Monitor 9/PM        2    San Francisco           173
2359    LCD Monitor 9/PM        4    Seattle, Washington     95
2359    LCD Monitor 9/PM        6    Sydney                  51
2359    LCD Monitor 9/PM        8    Beijing                 18
2359    LCD Monitor 9/PM        9    Bombay                  3
2365    Chemicals - TCS         3    New Jersey              73
2365    Chemicals - TCS         5    Toronto                 90
2365    Chemicals - TCS         6    Sydney                  76
2365    Chemicals - TCS         7    Mexico City             62
2365    Chemicals - TCS         8    Beijing                 49
2365    Chemicals - TCS         9    Bombay                  36
2370    PS 220V /HS/FR          1    Southlake, Texas        125
2370    PS 220V /HS/FR          2    San Francisco           178
2370    PS 220V /HS/FR          3    New Jersey              126
2370    PS 220V /HS/FR          4    Seattle, Washington     97
2370    PS 220V /HS/FR          5    Toronto                 73
2370    PS 220V /HS/FR          6    Sydney                  53
2370    PS 220V /HS/FR          7    Mexico City             35
2370    PS 220V /HS/FR          8    Beijing                 20
2370    PS 220V /HS/FR          9    Bombay                  5
2371    C for SPNIX4.0 - Doc    2    San Francisco           81
2371    C for SPNIX4.0 - Doc    5    Toronto                 84
2371    C for SPNIX4.0 - Doc    6    Sydney                  71
2371    C for SPNIX4.0 - Doc    7    Mexico City             58
2371    C for SPNIX4.0 - Doc    8    Beijing                 46
2373    Cable RS232 10/AF       1    Southlake, Texas        126
2373    Cable RS232 10/AF       2    San Francisco           178
2373    Cable RS232 10/AF       3    New Jersey              126
2373    Cable RS232 10/AF       4    Seattle, Washington     97
2373    Cable RS232 10/AF       5    Toronto                 74
2373    Cable RS232 10/AF       6    Sydney                  53
2373    Cable RS232 10/AF       7    Mexico City             35
2373    Cable RS232 10/AF       8    Beijing                 20
2373    Cable RS232 10/AF       9    Bombay                  6
2374    Modem - C/100           2    San Francisco           178
2374    Modem - C/100           4    Seattle, Washington     97
2374    Modem - C/100           6    Sydney                  53
2374    Modem - C/100           8    Beijing                 21
2374    Modem - C/100           9    Bombay                  6
2375    GP 1024x768             2    San Francisco           178
2375    GP 1024x768             4    Seattle, Washington     97
2375    GP 1024x768             6    Sydney                  53
2375    GP 1024x768             8    Beijing                 21
2375    GP 1024x768             9    Bombay                  6
2377    PS 110V HS/US           1    Southlake, Texas        126
2377    PS 110V HS/US           2    San Francisco           179
2377    PS 110V HS/US           3    New Jersey              127
2377    PS 110V HS/US           4    Seattle, Washington     98
2377    PS 110V HS/US           5    Toronto                 74
2377    PS 110V HS/US           6    Sydney                  54
2377    PS 110V HS/US           7    Mexico City             36
2377    PS 110V HS/US           8    Beijing                 21
2377    PS 110V HS/US           9    Bombay                  6
2378    DIMM - 128 MB           2    San Francisco           179
2378    DIMM - 128 MB           4    Seattle, Washington     98
2378    DIMM - 128 MB           6    Sydney                  54
2378    DIMM - 128 MB           8    Beijing                 21
2378    DIMM - 128 MB           9    Bombay                  6
2380    Cable PR/15/P           1    Southlake, Texas        127
2380    Cable PR/15/P           2    San Francisco           179
2380    Cable PR/15/P           3    New Jersey              127
2380    Cable PR/15/P           4    Seattle, Washington     98
2380    Cable PR/15/P           5    Toronto                 75
2380    Cable PR/15/P           6    Sydney                  54
2380    Cable PR/15/P           7    Mexico City             36
2380    Cable PR/15/P           8    Beijing                 22
2380    Cable PR/15/P           9    Bombay                  7
2387    PS 220V /FR             1    Southlake, Texas        128
2387    PS 220V /FR             2    San Francisco           180
2387    PS 220V /FR             3    New Jersey              131
2387    PS 220V /FR             4    Seattle, Washington     99
2387    PS 220V /FR             5    Toronto                 76
2387    PS 220V /FR             6    Sydney                  55
2387    PS 220V /FR             7    Mexico City             37
2387    PS 220V /FR             8    Beijing                 23
2387    PS 220V /FR             9    Bombay                  8
2394    DIMM - 32MB             2    San Francisco           181
2394    DIMM - 32MB             4    Seattle, Washington     100
2394    DIMM - 32MB             6    Sydney                  56
2394    DIMM - 32MB             8    Beijing                 24
2394    DIMM - 32MB             9    Bombay                  9
2395    32MB Cache /M           2    San Francisco           182
2395    32MB Cache /M           4    Seattle, Washington     100
2395    32MB Cache /M           6    Sydney                  56
2395    32MB Cache /M           8    Beijing                 24
2395    32MB Cache /M           9    Bombay                  9
2396    EDO - 32MB              2    San Francisco           182
2396    EDO - 32MB              4    Seattle, Washington     101
2396    EDO - 32MB              6    Sydney                  57
2396    EDO - 32MB              8    Beijing                 24
2396    EDO - 32MB              9    Bombay                  9
2402    CD-ROM 600/E/24x        2    San Francisco           183
2402    CD-ROM 600/E/24x        4    Seattle, Washington     102
2402    CD-ROM 600/E/24x        6    Sydney                  58
2402    CD-ROM 600/E/24x        8    Beijing                 25
2402    CD-ROM 600/E/24x        9    Bombay                  10
2403    CD-ROM 600/I/24x        2    San Francisco           183
2403    CD-ROM 600/I/24x        4    Seattle, Washington     102
2403    CD-ROM 600/I/24x        6    Sydney                  58
2403    CD-ROM 600/I/24x        8    Beijing                 25
2403    CD-ROM 600/I/24x        9    Bombay                  10
2404    64MB Cache /NM          2    San Francisco           183
2404    64MB Cache /NM          4    Seattle, Washington     102
2404    64MB Cache /NM          6    Sydney                  58
2404    64MB Cache /NM          8    Beijing                 25
2404    64MB Cache /NM          9    Bombay                  10
2406    64MB Cache /M           2    San Francisco           183
2406    64MB Cache /M           4    Seattle, Washington     102
2406    64MB Cache /M           6    Sydney                  58
2406    64MB Cache /M           8    Beijing                 26
2406    64MB Cache /M           9    Bombay                  11
2408    Cable PR/P/6            1    Southlake, Texas        131
2408    Cable PR/P/6            2    San Francisco           184
2408    Cable PR/P/6            3    New Jersey              135
2408    Cable PR/P/6            4    Seattle, Washington     103
2408    Cable PR/P/6            5    Toronto                 79
2408    Cable PR/P/6            6    Sydney                  59
2408    Cable PR/P/6            7    Mexico City             41
2408    Cable PR/P/6            8    Beijing                 26
2408    Cable PR/P/6            9    Bombay                  11
2409    TD 7GB/8                2    San Francisco           184
2409    TD 7GB/8                4    Seattle, Washington     103
2409    TD 7GB/8                6    Sydney                  59
2409    TD 7GB/8                8    Beijing                 26
2409    TD 7GB/8                9    Bombay                  11
2410    HD 8.4GB @5400          2    San Francisco           184
2410    HD 8.4GB @5400          4    Seattle, Washington     103
2410    HD 8.4GB @5400          6    Sydney                  59
2410    HD 8.4GB @5400          8    Beijing                 26
2410    HD 8.4GB @5400          9    Bombay                  11
2411    GP 1280x1024            2    San Francisco           184
2411    GP 1280x1024            4    Seattle, Washington     103
2411    GP 1280x1024            6    Sydney                  59
2411    GP 1280x1024            8    Beijing                 26
2411    GP 1280x1024            9    Bombay                  12
2414    HD 9.1GB @10000 /I      2    San Francisco           185
2414    HD 9.1GB @10000 /I      4    Seattle, Washington     103
2414    HD 9.1GB @10000 /I      6    Sydney                  59
2414    HD 9.1GB @10000 /I      8    Beijing                 27
2414    HD 9.1GB @10000 /I      9    Bombay                  12
2415    HD 9.1GB @7200          2    San Francisco           185
2415    HD 9.1GB @7200          4    Seattle, Washington     104
2415    HD 9.1GB @7200          6    Sydney                  60
2415    HD 9.1GB @7200          8    Beijing                 27
2415    HD 9.1GB @7200          9    Bombay                  12
2416    Client ISO CP - S       2    San Francisco           88
2416    Client ISO CP - S       5    Toronto                 42
2416    Client ISO CP - S       6    Sydney                  78
2416    Client ISO CP - S       7    Mexico City             66
2416    Client ISO CP - S       8    Beijing                 53
2417    Client ISO CP - V       2    San Francisco           88
2417    Client ISO CP - V       5    Toronto                 42
2417    Client ISO CP - V       6    Sydney                  29
2417    Client ISO CP - V       7    Mexico City             66
2417    Client ISO CP - V       8    Beijing                 53
2418    Battery Backup (DA-1    1    Southlake, Texas        133
2418    Battery Backup (DA-1    2    San Francisco           185
2418    Battery Backup (DA-1    3    New Jersey              136
2418    Battery Backup (DA-1    4    Seattle, Washington     104
2418    Battery Backup (DA-1    5    Toronto                 81
2418    Battery Backup (DA-1    6    Sydney                  60
2418    Battery Backup (DA-1    7    Mexico City             45
2418    Battery Backup (DA-1    8    Beijing                 28
2418    Battery Backup (DA-1    9    Bombay                  13
2419    Battery Backup (DA-2    1    Southlake, Texas        133
2419    Battery Backup (DA-2    2    San Francisco           185
2419    Battery Backup (DA-2    3    New Jersey              136
2419    Battery Backup (DA-2    4    Seattle, Washington     104
2419    Battery Backup (DA-2    5    Toronto                 81
2419    Battery Backup (DA-2    6    Sydney                  60
2419    Battery Backup (DA-2    7    Mexico City             45
2419    Battery Backup (DA-2    8    Beijing                 28
2419    Battery Backup (DA-2    9    Bombay                  13
2422    SPNIX4.0 - SAL          2    San Francisco           89
2422    SPNIX4.0 - SAL          5    Toronto                 42
2422    SPNIX4.0 - SAL          6    Sydney                  29
2422    SPNIX4.0 - SAL          7    Mexico City             17
2422    SPNIX4.0 - SAL          8    Beijing                 54
2423    C for SPNIX4.0 - 1 S    2    San Francisco           89
2423    C for SPNIX4.0 - 1 S    5    Toronto                 43
2423    C for SPNIX4.0 - 1 S    6    Sydney                  29
